youtube_id,time_start,time_end,split
fveQJ8ctstY,000012,000022,train
efz9knfuPxg,000161,000171,train
Ch6R3fQsEAc,000057,000067,train
Acs-Atxxafg,000021,000031,train
GiqXia9Qrlk,000265,000275,train
lw4-sKNFwIY,000003,000013,train
E4TUP5PSvsg,000080,000090,train
4_i4Z8HoUlQ,000017,000027,train
SnY0i_DGsT4,000041,000051,train
-UPhI6kTl60,000000,000010,train
ipnS2WX96GM,000028,000038,train
qDCe8blj11c,000082,000092,train
mYtdefAfWPs,000000,000010,train
kDTcQwjqGeY,000094,000104,train
yRejTQpMfrU,000342,000352,train
sabTglWbZGQ,000045,000055,train
zTla7eAOQEA,000000,000010,train
bS89cXWNeMg,000000,000010,train
B5uT-L-lJpo,000086,000096,train
maYjWedFHG8,000027,000037,train
NhLqCmZtLZs,000046,000056,train
tJU01IvWyew,000027,000037,train
HbAYoheAboo,000003,000013,train
VF8yGeIdljM,000016,000026,train
-slzLPKLyQE,000004,000014,train
lAWqnI6URH0,000005,000015,train
8frtN1kXCmM,000049,000059,train
XXbyxc16Sqo,000508,000518,train
fJ83cOLspk4,000145,000155,train
c7R_RDH6s_A,000122,000132,train
tkdK61qwE8U,000229,000239,train
pjguPxZv8Dw,000007,000017,train
4d9xTjILXbk,000013,000023,train
gIAxZ-hdCFM,000052,000062,train
BVq8JPkOek8,000000,000010,train
gG87h-fnpRo,001046,001056,train
LZaFbmHIn_s,000007,000017,train
70QjP4hnkSE,000116,000126,train
KqmWyLjSGx4,000153,000163,train
rdtuYaT3pp4,000338,000348,train
_ymEAmAbhxU,000009,000019,train
WdpsIyUqZGA,000020,000030,train
v2ligLPaPgc,000000,000010,train
KOSv0IxME20,000000,000010,train
TlBccpkmld8,000000,000010,train
L1q6haCSaGk,000269,000279,train
_VYrb1Qcc18,000085,000095,train
86ddt0ZqMs8,000003,000013,train
NSMyF6ySY4s,000048,000058,train
gHdiOZx65r8,000000,000010,train
TIIkskydUN4,000013,000023,train
19mfiQcpTh8,000025,000035,train
wdKSuHZ8j_A,000191,000201,train
mjXXw3ZdZlg,000140,000150,train
_UozgcUZkiA,000053,000063,train
U3FGSsidKeI,000001,000011,train
QxEW91DTf6I,000060,000070,train
KffatQ33vOc,000155,000165,train
3bSiHbbGj7A,000070,000080,train
-EmJ2fqvcsU,000144,000154,train
Q33Rs-kmzHs,000070,000080,train
11oYcNY_5Po,000289,000299,train
ZEeBSmcKX-4,000053,000063,train
RdZklAZ0K80,000095,000105,train
Em4fY9VOzco,000059,000069,train
-DeepadAEGo,000015,000025,train
-16TZQLfXUc,000060,000070,train
PpdqSMIZ8RE,000063,000073,train
sJZF4LpCeTk,000041,000051,train
-H0Pv3LYeOo,000222,000232,train
rvOJZ8T2roo,000004,000014,train
B1JoAUA19Jw,000038,000048,train
k4CTn9j9wvg,000003,000013,train
OlBr8yRg_hM,000420,000430,train
bMZiL7YBj0k,000028,000038,train
tbdQK8Hox24,000272,000282,train
2i7X4qS_UsA,000328,000338,train
sPYjTvcJp6M,000218,000228,train
-5EKnCsR9A8,000144,000154,train
xfHMVz8nyp8,000013,000023,train
aiTW2v3korM,000214,000224,train
KXbvjxW0Bi4,000140,000150,train
YB7EV2yk7Rc,000002,000012,train
UDJVPZjhBOM,000010,000020,train
C2kfr1vPCvI,000061,000071,train
sAxiwj2TLuI,000014,000024,train
-5RvkhL92b4,000123,000133,train
5Z_Byx0gWx8,000153,000163,train
d5q5OvyOvfU,000198,000208,train
sQQ0J7HK2Xk,000055,000065,train
o56flyxHAN0,000067,000077,train
jInQUc9TUhY,000031,000041,train
xdbSMXBEqSQ,000367,000377,train
R3QbUIYUCuo,000106,000116,train
PWVjjNBHuiU,000039,000049,train
VFLysPnwteA,000359,000369,train
kYuvc4GYUV8,000002,000012,train
xucjSuqtnOQ,000079,000089,train
wF-thqQURuA,000059,000069,train
aZ6YbyNsJwo,000032,000042,train
7buId-dThUI,000000,000010,train
dY78QUNrktc,000114,000124,train
zPB8v1yCZ8o,000000,000010,train
_8qWiaPtuQI,000193,000203,train
fV3vwOJnq1U,000076,000086,train
IhRg5SbIX4g,000000,000010,train
ZBL2yedGvr0,000203,000213,train
sB8zIRhUvGQ,000077,000087,train
DVVY0xG0Saw,000024,000034,train
qv3pEcacYUU,000161,000171,train
RtTiQaLxDa8,000572,000582,train
bsl8cc73Src,000033,000043,train
LJhJedcVj1I,000045,000055,train
BcSwKxgUyos,000030,000040,train
UR07PiR12PA,000068,000078,train
srOMVMZvpeg,000202,000212,train
pyDDTTZxIe4,000029,000039,train
XCt5wPHDW-4,000097,000107,train
7jzSPoxmCKc,000012,000022,train
IIJ0yNu_d-M,000210,000220,train
qv52dt2I-jg,000000,000010,train
3ECiFrpaHnc,000040,000050,train
ZKBwsmO2izA,000048,000058,train
Ew2-gQJz9Yk,000117,000127,train
Q4K-FrW7M8U,000143,000153,train
_cgexIw6S2M,000491,000501,train
ftV7CflOW48,000020,000030,train
yNfS9U7omvM,000022,000032,train
kvgltmwknA4,000102,000112,train
mRIyto0TV2g,000329,000339,train
ch5Vu2__SsM,000247,000257,train
VNaiIFvcqD0,000082,000092,train
mnUB6BOcuHI,000059,000069,train
3wc0rLHecYs,000168,000178,train
p3LbNolLIhs,000020,000030,train
NdOxRJkeeB8,000000,000010,train
UhbA0-DTEQw,000024,000034,train
dRFaoJLKwEQ,000029,000039,train
sdnc25nFEEE,000436,000446,train
AsVrYvLjEGg,000070,000080,train
bNu45xcQHRc,000005,000015,train
cpT8snZiH18,000037,000047,train
uZSOL9ISrmM,000002,000012,train
nSKBch5rk64,000047,000057,train
tMFS9F6eSU4,000040,000050,train
vb5ufNdJsuM,000066,000076,train
L-vYeEfItLE,000139,000149,train
y8QjLMBJ6cs,000043,000053,train
kx63wWnAeJ0,000102,000112,train
hB0x-wdlxWk,000085,000095,train
3mqhFwd5IsI,000150,000160,train
Min-Ry5VHho,000016,000026,train
Sadq9xu4318,000245,000255,train
inaFBGwNDwg,000004,000014,train
4t8URoG9nRc,000136,000146,train
-tjAKM0STnw,000069,000079,train
S8eHsQvAk1k,000234,000244,train
jJboTJqi1uQ,000028,000038,train
Ip8GUrqdcm4,000220,000230,train
ifrm96QRQdY,000000,000010,train
l2oudOsM5iQ,000280,000290,train
h0Dp93Zwp3k,000196,000206,train
E-NFIf-cUYg,000264,000274,train
CI9S30TmpHU,000033,000043,train
6O_VBwseSwU,000105,000115,train
TAdSvCX2U8U,000009,000019,train
ceXN3bVRUPY,000206,000216,train
vWmq4Zq3a4o,000209,000219,train
lOfnWxYalrE,000078,000088,train
FdvXvK_SK8o,000009,000019,train
24bLfxT2-2o,000010,000020,train
Kxl_IIiFpCE,000019,000029,train
rPGdsjdecFg,000026,000036,train
qQ-_pKMBqSc,000031,000041,train
zEGrU_qioFw,000000,000010,train
gS9NXEOD_No,000000,000010,train
lS_YMblN8mM,000150,000160,train
ChfGS6wZByo,000041,000051,train
7B7SwVNF1Vs,000185,000195,train
3E7DeOt25Pg,000034,000044,train
fGTReHgvK4A,000026,000036,train
XEThpcKb-us,000099,000109,train
Max5kYoP7mE,000041,000051,train
QFoYkiUBA2E,000192,000202,train
XfpJkhVbn2o,000364,000374,train
cb5IqNRwa-k,000016,000026,train
T_qmGKyeKNU,000120,000130,train
cZrcb3q83OA,000002,000012,train
OIZDsgJQLB4,000019,000029,train
Yk7myKR2j8Q,000240,000250,train
bokjSlq_hI8,000012,000022,train
OCOBFpwwIto,000275,000285,train
p_X1fYzUj9s,000000,000010,train
-Ynbp0XyHGo,000117,000127,train
aDNjxpIz7Ro,000035,000045,train
_6U6dGuCVNk,000109,000119,train
PjJsbGKHPwY,000107,000117,train
d7E4VMP8ZRA,000086,000096,train
l6DVXUQWMxE,000082,000092,train
4yjlY4d8LV4,000064,000074,train
-gqlA679_f8,000163,000173,train
dEuEXzALNI0,000028,000038,train
1uQzOwAX03E,000073,000083,train
0xAB67W5GS4,000969,000979,train
p2cUQ39z4xM,000080,000090,train
XfcL68pNdPg,000122,000132,train
64BhyrIZkz0,000002,000012,train
tXzq4vvGabk,000360,000370,train
lqXDA8aiEsw,000081,000091,train
UOE1EGsXqqc,000498,000508,train
YxkNe-bz3mE,000282,000292,train
eu2aqw0yKaE,000020,000030,train
7EwpN0OqYjo,000000,000010,train
i0l0VMf7lSw,000008,000018,train
RzKZfeGyrmY,000004,000014,train
AVA9IaJqy-s,001635,001645,train
mc_4qTfYtvw,000156,000166,train
fs7mNi-SR_k,000005,000015,train
_p6uJZKkP-s,000049,000059,train
PTShUWD1lD4,000379,000389,train
vF-Z-70QAHg,000000,000010,train
zf5ka6yD-lw,000040,000050,train
QCt-mWEXJuA,000115,000125,train
sXo7WMryyZs,000017,000027,train
Gkzm08AyOA8,001626,001636,train
Wv02oSoS3vw,000367,000377,train
1f2bTBmh8FI,000045,000055,train
1H3pxAFWW4M,000015,000025,train
yL7dCVPAAKg,000056,000066,train
mjaru1E7zQM,000000,000010,train
9cQ0kR1BzuU,000000,000010,train
471glkGIqBo,000140,000150,train
1UU_7c-i-_k,000045,000055,train
5YBr-lQ5XZ4,000009,000019,train
ZV0XbFLpuac,000027,000037,train
q4D47-zysEw,000004,000014,train
rdf95ZzcKwM,000000,000010,train
7l2gDLplpgI,000026,000036,train
tafWD3JxAmo,000020,000030,train
jGDSoU9-uic,000000,000010,train
Df6ZskgB8Ic,000008,000018,train
ZrYdb6WcD98,000029,000039,train
dl_dOWopkfA,000025,000035,train
QTVgqJRrf1I,000047,000057,train
4ccRIizwgY4,000013,000023,train
ZATMVeCyE84,000000,000010,train
IfJDRlGfUJw,000034,000044,train
t9uP7EneFxk,000036,000046,train
mVeFSt3jxK0,000016,000026,train
q9jnkyxloe8,000057,000067,train
uW4VX6jooB4,000042,000052,train
6Rvpzz7oOvk,000037,000047,train
2-cIA9lmhNQ,000009,000019,train
V2YAadjBptw,000000,000010,train
_fC8oVqGCw8,000029,000039,train
tx6D1Pxffyg,000020,000030,train
b42Qko0BFkg,000006,000016,train
HWb_EU-bky0,000057,000067,train
93S3cMaw-1s,000000,000010,train
X9720feZU7A,000007,000017,train
iHAFCzIvvFM,000052,000062,train
nKF3lPsJsak,000147,000157,train
5_awaEQmw-w,000012,000022,train
tJLHShLtlRo,000010,000020,train
5E5a8f5tYY4,000103,000113,train
kTUR81PfOYc,000102,000112,train
ewIzGKNsvWc,000001,000011,train
K5Vj6O8vXh4,000013,000023,train
zklrMnTb_JA,000000,000010,train
BJwEdgSZKog,000120,000130,train
l1XaPcsMKbM,000083,000093,train
bGZKA0h0XOI,000074,000084,train
uxYUfKyDLwc,000072,000082,train
_77cew2otmY,000011,000021,train
Qa2z84un1fs,000097,000107,train
12cxfnsBfjA,000017,000027,train
azt6RWQiJCg,000011,000021,train
edIQ5zk_oV0,000016,000026,train
UFL5-JlRVdU,000462,000472,train
vpnmCVovXg4,000075,000085,train
3ut2EASJr9c,000112,000122,train
LqVaWNnMat0,000066,000076,train
DBBp9tzla48,000103,000113,train
PLt8RlQYmyY,000002,000012,train
Zrg59MrnZBw,000068,000078,train
cqQfe0Xl9AM,000198,000208,train
tobqK7nXxc4,000036,000046,train
unnvpTAmV_Y,000326,000336,train
gUb4iLAfSVI,000080,000090,train
kQYMssWn2xw,000014,000024,train
8Qa-DUIR5xo,000011,000021,train
LktSuL8__7M,000405,000415,train
yykLATuO2pk,000009,000019,train
pplWeTAPMms,000146,000156,train
uGs2FEaUhzA,000085,000095,train
DBuVHfyVfUc,000016,000026,train
cG_FYd1xXG8,000007,000017,train
qWrXZEMDDMw,000034,000044,train
urASu_-I3hM,000003,000013,train
2KFpiTcrhlw,000003,000013,train
LiKNFKXr2WU,000069,000079,train
aW0bmzZ_QTE,000005,000015,train
OVQXgRQVSqk,000012,000022,train
YgFZtommOdg,000305,000315,train
0mX7eiHEiP8,000003,000013,train
De09B7rNREY,000072,000082,train
Lrpl7TWVAOc,000038,000048,train
iGwkIPemmNE,000065,000075,train
UKgzRbQU1rE,000233,000243,train
-j680_68Y6o,000184,000194,train
-2vSka0wXKY,000066,000076,train
gr3gPUttnqA,000022,000032,train
pi7ivqmR15g,000176,000186,train
ckqy22yM5J8,000020,000030,train
XmHTzc6FZFo,000007,000017,train
11cUkV52r-Q,000033,000043,train
GZdUnZlQcS8,000463,000473,train
BX8NS_k5CA0,000079,000089,train
N6ug7W5gKTc,000001,000011,train
vvQe1E0C_hg,000052,000062,train
4EyEy39gL98,000000,000010,train
IKNMXsAbhBU,000153,000163,train
cUBxmfqaEac,000090,000100,train
BVThPJIC9Q0,000255,000265,train
XTPsK6i8erI,000013,000023,train
m1T5B9GsfMc,000091,000101,train
Jd0uqFkBr0g,000548,000558,train
PbybvqXltkA,000063,000073,train
p4GYlz67rTU,000051,000061,train
KWe0kYLtUYg,000004,000014,train
knrumTK3GRE,000050,000060,train
qDP6jhN8BDw,000004,000014,train
JMtYrSXJLF8,000033,000043,train
Aig3sKZCSLo,000135,000145,train
i4srRlH_zhA,000064,000074,train
7I74aZPHELE,000344,000354,train
_x4mCGtZMOg,000108,000118,train
e5T2v7gmeTU,000014,000024,train
W8dXXma2jiI,000069,000079,train
EUxdr1hcWk4,000013,000023,train
S6lypMB48Ow,000121,000131,train
OELEyKeAU9w,000102,000112,train
UI2Dm_trFg4,000017,000027,train
KuKJHKkeL94,000033,000043,train
ak0uE31Dv2s,000001,000011,train
Cq3ln2-7tg4,000010,000020,train
CmA6wEAB7Ig,000008,000018,train
bPH6EsmpqTo,000003,000013,train
XRP-J4SxA8c,000008,000018,train
CYGlFBgKZV0,000102,000112,train
qXid9OV0aL8,000000,000010,train
O_QpXmnVa_8,000114,000124,train
-nwr-hlftM0,000319,000329,train
C6hZws-hhHY,000130,000140,train
kBAHhA1Ff_I,000026,000036,train
nnCdTwqTmr4,000011,000021,train
cHscMxCmd8g,000016,000026,train
xwMJNeT-g9o,000000,000010,train
jwbRWaXbsPI,000002,000012,train
-oR77BgphxA,000000,000010,train
DdX-W7RCVBY,000018,000028,train
tdiuLmVuCKk,000007,000017,train
y3wWOevAO9o,000072,000082,train
voeqBP_iMgA,000017,000027,train
emrnPVaJHbo,000067,000077,train
IDDsbqwF3WQ,000003,000013,train
D1_dQGxsAlI,000001,000011,train
EfAirEf6BvA,000012,000022,train
nCoT1ridnak,000066,000076,train
J1ZMtZxvrIk,000001,000011,train
7ZzYiCQzLMY,000020,000030,train
ItopWjgyEZ0,000035,000045,train
YvsjPWiPZCM,000008,000018,train
6fCv01Wak6Y,000000,000010,train
8mBCQV0A_ak,000004,000014,train
iabKLJmlDdc,000005,000015,train
tzdAkod9HJs,000065,000075,train
Nd_Vcbo8Rz4,000006,000016,train
CPh2bwhQFQQ,000022,000032,train
EL2PqE3NzKU,000000,000010,train
T0FvuEGigeI,000081,000091,train
ivgfkFw9HLs,000005,000015,train
FC7aPbEfwOY,000008,000018,train
yeR0SrI0HkE,000019,000029,train
akhmmalCbaU,000013,000023,train
iUXRKoYyN_k,000111,000121,train
5m7f2fUxEsc,000006,000016,train
Ascc4Z14FTs,000018,000028,train
f3nXMBnDfSI,000000,000010,train
QOM150zDin4,000005,000015,train
kO3klFJySbY,000109,000119,train
XM-qjrzjEp4,000000,000010,train
52ApksnCeBw,000010,000020,train
NtcCDlB4fFc,000013,000023,train
8nTPcUijPiA,000095,000105,train
Thafd0aOCg8,000000,000010,train
Vza8_r3xUks,000004,000014,train
Y7Dobw6mAtk,000098,000108,train
5PJWmyJDih0,000539,000549,train
_TN7CWQ9_XE,000002,000012,train
Ca054foMBZ4,000031,000041,train
lIbxBOgb2hM,000002,000012,train
gaXjGh_O504,000007,000017,train
WUOxNQKdRMM,000065,000075,train
dVF_amO3TAE,000015,000025,train
c-1EjBRXXYA,000035,000045,train
qCLFoWY2hnw,000013,000023,train
x1w-_JzHyNI,000000,000010,train
Bchh2rWnSUY,000000,000010,train
_lC3XbRWe7U,000000,000010,train
_GXRL4kUqX0,000003,000013,train
_a6FXNoEpA8,000013,000023,train
--8FQVwWH0M,000003,000013,train
7rwFvdUEWMo,000057,000067,train
E1mlA2-zD1c,000000,000010,train
wyscWhRQc_c,000010,000020,train
P6RFkWclHfY,000008,000018,train
zBTWve8jv9E,000017,000027,train
QTL7QMCDWYs,000016,000026,train
Wm1fQaZPjGg,000022,000032,train
iMgBF9VQW5Y,000007,000017,train
uSb8iCL2LD8,000000,000010,train
0FZNQa_EWBE,000030,000040,train
3FC8EU152i0,000027,000037,train
2By92J97qJM,000010,000020,train
NrAKm89L4JI,000002,000012,train
vpgNyi1E1Lc,000053,000063,train
Jikm2HuRBrU,000008,000018,train
wAJq9pBRHS8,000092,000102,train
oHjs8DZ4GZs,000002,000012,train
s8WpxLiosFA,000085,000095,train
WC9IRGKUzvQ,000000,000010,train
hAYF4DBH0As,000059,000069,train
x9gPevsxw8M,000003,000013,train
zTDmtCI3744,000037,000047,train
-PcLK5fwk6g,000019,000029,train
q4vFvYey1CY,000000,000010,train
QgfU7uV6dXg,000111,000121,train
SOrv-rX3Xmo,000013,000023,train
84BA56JBm7s,000000,000010,train
21fwkyio74k,000011,000021,train
89tgW81O6Do,000001,000011,train
ustVqWMM56c,000016,000026,train
-ZI_tlHaBgo,000006,000016,train
RS4_Ez69Gs8,000003,000013,train
2F6B__ze6vM,000152,000162,train
DgN1IJiTIzQ,000061,000071,train
HcENyn6uO-M,000057,000067,train
Y2N6UlQm1js,000000,000010,train
BK6HTAb0ZDw,000043,000053,train
W6nSA-tL8Zs,000013,000023,train
RBpGSRayFMg,000065,000075,train
xZFol6BTWig,000015,000025,train
NQNHeNGPxUE,000192,000202,train
gQqjhWqpswA,000042,000052,train
UhSG2XFg__0,000037,000047,train
GzsaCWzUYbY,000000,000010,train
csJfzMqKQNA,000012,000022,train
6P_1JHXTdJY,000022,000032,train
sy6aB2YYWDc,000242,000252,train
XjsKJR-KNLQ,000065,000075,train
9ouv6jZeYNY,000090,000100,train
tXnI8Oil8HM,000013,000023,train
Eaf5l2Sp2PI,000019,000029,train
GVJ1K6jKWLw,000196,000206,train
-0QQoIK10U8,000020,000030,train
-Nyya_Mb9vs,000022,000032,train
PvdtUR-XTG0,000023,000033,train
eh1k8WB7VQw,000000,000010,train
GKtgbwP5hig,000041,000051,train
OVhYhFsc9oo,000042,000052,train
pmTPL2J8OZk,000068,000078,train
_KknQegYlOU,000391,000401,train
iY2O0vRtBhg,000020,000030,train
NYrBE091Sjg,000109,000119,train
QZIUiQuzzg8,000155,000165,train
acmAPlPpQwc,000058,000068,train
_0lpoY-fbCo,000051,000061,train
2rO_CoZ3m4M,000027,000037,train
yxHQ1ll5B7A,000184,000194,train
rG0l5dikMJc,000009,000019,train
jPQDhXu9wS0,000075,000085,train
qxfZ4AY803E,000000,000010,train
4yp8UhNnj-w,000321,000331,train
-xTDgjc7mH4,000082,000092,train
SmdWK1SyveQ,000000,000010,train
ktWciCa_UDg,000000,000010,train
t6-LaeveGJY,000008,000018,train
MXTNqKj4d8M,000010,000020,train
k0LrpFqOjeI,000027,000037,train
pjOP_wU7Fm8,000219,000229,train
G1tvQndOiB8,000058,000068,train
tnOBDqalweM,000353,000363,train
SuA8XYRkwBU,000059,000069,train
G-WEI433HQ0,000015,000025,train
F2-_c2gBZpw,000086,000096,train
p2pC1H9Kahg,000225,000235,train
bgVVJxpqRTc,000005,000015,train
NmQQASwq0gg,000026,000036,train
61peii3gxM4,000028,000038,train
0HbXYa4MGUU,000147,000157,train
cg-COHKZvc4,000360,000370,train
_ufue1riPu8,000541,000551,train
qgAoS-OVAos,000135,000145,train
-Z_zv-4V1-A,000094,000104,train
giq9toMRBhE,000227,000237,train
GrY2whOjCj8,000438,000448,train
tB1tyhQzdy8,000997,001007,train
drcceRgPEQw,000075,000085,train
L5Rb883eILs,000114,000124,train
KrhZULmd18g,000032,000042,train
DJP6lta1iaE,000029,000039,train
J4pdj3g3ZDo,000469,000479,train
yuu5CDxLaYY,000075,000085,train
O_w_gtAwDNU,000109,000119,train
zjDdwq7A16o,000092,000102,train
FJFHlFX2svk,000036,000046,train
NXYt5bcNzcs,000280,000290,train
eGlrdtVPo20,000164,000174,train
unVvmmsTlO0,000000,000010,train
1weYvX3nGAs,000380,000390,train
1djw4VYHpqQ,000109,000119,train
gDDlIneRGPw,000469,000479,train
sC7SAq0w8yE,000119,000129,train
7sBgLd1izz8,000023,000033,train
q3bb4o7LCBc,000081,000091,train
9TNy81McFvA,000000,000010,train
I9o4BHsIR4U,000119,000129,train
TGvGERPtwfw,000065,000075,train
T3dd2vulC_g,000111,000121,train
Zg22H8O_qEM,000029,000039,train
wW30HAl56Zs,000020,000030,train
wzw3hp0LQYM,000012,000022,train
WowC4IReDdg,000083,000093,train
aaPtXB9SFYk,000084,000094,train
Xo_ULY5HZrw,000083,000093,train
MhHzvOcN9i8,000024,000034,train
Gu2BTszELMU,000002,000012,train
xORxTHbNLuQ,000007,000017,train
qIojiJ_8fe4,000027,000037,train
prRDQNadPs0,000009,000019,train
EEGcZ9J5MPk,000018,000028,train
ZcGuRU2DyZI,000137,000147,train
mORONsqstYg,000065,000075,train
JvY5s0Ap1f4,000013,000023,train
ZYFta_Xrkb4,000110,000120,train
4D8_P4lWPzE,000005,000015,train
G5BOrQm6aMM,000004,000014,train
nIhVmEwpv0g,000056,000066,train
nPqBPunefd8,000020,000030,train
3nAvLrnCOPM,000096,000106,train
ZMMCn1JE0Vc,000001,000011,train
592x25apz0s,000011,000021,train
nOKcAPYZsqs,000005,000015,train
R4fq1kBPLfw,000050,000060,train
WoqhMaPGGqY,000010,000020,train
zNVHR_xNyKM,000037,000047,train
_eAg1gMgif0,000007,000017,train
VsP_SIkiXS0,000009,000019,train
F-QAFKSgiAE,000019,000029,train
dGyqm9lcyCo,000000,000010,train
TrgEFiyajaE,000176,000186,train
kmfxsDJmiIg,000252,000262,train
2FuCzhX5hWg,000039,000049,train
poEJ32F6aS8,000157,000167,train
K2uTgNHJN2E,000008,000018,train
fYdGbzouRAw,000000,000010,train
rmZd2zjm8jk,000025,000035,train
I5b09h8EDyo,000031,000041,train
L5uhQviiPTs,000001,000011,train
ILqfNmQLyq0,000004,000014,train
7Wrgs-FnDj8,000004,000014,train
De-mqpvb4yI,000047,000057,train
VGslgX3husU,000196,000206,train
X8FcvtOR82w,000057,000067,train
SaOe9f3f3Zg,000354,000364,train
GhHhtEuWyUk,000075,000085,train
xmgpE8WGeSg,000174,000184,train
rhLkWuX7luQ,000372,000382,train
x9TkVPK7TNk,000023,000033,train
8oZpb7DCjfk,000010,000020,train
-0Eu83ggVq4,000235,000245,train
99rzaAOlDsY,000073,000083,train
UT_z-KznpHc,000043,000053,train
S8Wlq--_Shw,000134,000144,train
-1-_dKO7AHo,000193,000203,train
5Ly_VZt6F1w,000296,000306,train
2u1MqYT1B3I,000046,000056,train
2Isi8nu9mYY,000177,000187,train
NkNH4lSeGoQ,000023,000033,train
sIbu4-9tZ0g,000161,000171,train
i6_linbrebs,000074,000084,train
-Bj2sKFr314,000150,000160,train
ZWo3SOi4RJo,000067,000077,train
C2F9hfIMSTc,000061,000071,train
rdQIw90wVsQ,000047,000057,train
0kvnU7LSEt8,000019,000029,train
SDN3i8oEuKw,000006,000016,train
I15wyXthg10,000022,000032,train
wPXrAuiiRZg,001157,001167,train
X0EXo0mTzHU,000017,000027,train
8do_Cr8ABsM,000200,000210,train
lYxsj_NclhY,000041,000051,train
K1C_jI8z1F8,000261,000271,train
ApPr9HBENC8,000095,000105,train
YOWayYrPDew,000321,000331,train
W_rptFKivlo,000567,000577,train
fahLfdkXuJ0,000095,000105,train
Wrni2nPNw_k,000270,000280,train
2PxEB5bC6_0,000146,000156,train
uMhQ8GzHjHA,000564,000574,train
VepwfMW2NUE,000060,000070,train
KbDPi_8GZ2o,000428,000438,train
srYczCqU_og,000128,000138,train
CelLy1mS7dw,000662,000672,train
AJdp07pp43c,000079,000089,train
STkg6hw54oc,000000,000010,train
zvjNnDhUTxE,000034,000044,train
8t2qwoo7VJs,000147,000157,train
0brGLuDMUmk,000005,000015,train
2BT9HKSGHOA,000004,000014,train
HJFF0IZJ0Qg,000020,000030,train
MMJM_iMDXE4,000095,000105,train
D-vwhz8FCsw,000055,000065,train
I-hFAHiHJCQ,000118,000128,train
Hc6ZwhfXLR4,000082,000092,train
WsG1SlBdfiU,000068,000078,train
pW6U4hxCago,000039,000049,train
k7lAlxJDyUY,000013,000023,train
-X6nPk4D8Gk,000016,000026,train
p2n_FtzA1gk,000011,000021,train
wMVHMFJfb9Y,000008,000018,train
hesqM3bnFQI,000059,000069,train
0XQ5DKQlT94,000045,000055,train
X4clc6hx92E,000023,000033,train
tE2bbKPVbRw,000004,000014,train
NC_98qZPfpQ,000134,000144,train
ggwpoVY-enk,000018,000028,train
tg21KJxmOVg,000150,000160,train
PThrG53TNPE,000109,000119,train
O36o6vS5dZI,000442,000452,train
L2Mvd2XQJ_A,000110,000120,train
Ls56e2MvHYE,000301,000311,train
8MAjvABUilI,000047,000057,train
5BbHu0WQZqw,000026,000036,train
q-nFsIUYAcs,000244,000254,train
3pWeVx7Ya18,000000,000010,train
hfQUqw3FNfI,000402,000412,train
WZuGgvcl_PY,000067,000077,train
pQ_dhQHP-cw,000017,000027,train
RNfIi9M85Og,000055,000065,train
XiL0ZZgFyI4,000003,000013,train
NvmXGTIZnPU,000066,000076,train
BIwRxw83Fi8,000245,000255,train
u_e6Ne-FH3E,000000,000010,train
wlP3MfA0zlo,000032,000042,train
jb5b2pbpMvo,000059,000069,train
l-LPeSUYjz8,000003,000013,train
krV-tF_uorU,000093,000103,train
kxzIHX_YGcA,000002,000012,train
LLHtJgrOq9U,000060,000070,train
lgsw2Q-u2qs,000010,000020,train
7ve5BFr62_c,000010,000020,train
j7g7LsnSj2A,000416,000426,train
oMT-lPga9h8,000002,000012,train
HlPsAACIp88,000387,000397,train
ALuoGEf8K_g,000027,000037,train
IbY7EbowT74,000208,000218,train
7NK4RGHxrpg,000348,000358,train
1WqYcl4nNCE,000021,000031,train
3qW7LQxH4fo,000034,000044,train
klVr1FYNsGI,000096,000106,train
NEZ_vBGxZeE,000459,000469,train
hJj73wq_dMA,000215,000225,train
goe9-MhKtGA,000001,000011,train
0-w5SNFi0cg,000002,000012,train
sSTHZHHp-_c,000073,000083,train
qaMMWxJRNRc,000064,000074,train
Ts83cc35V40,000000,000010,train
_o1-TBCL-8U,000072,000082,train
-5o48YgRlkQ,000675,000685,train
q-si1sPGwf0,000117,000127,train
Z04tWWo1oEY,000010,000020,train
hiu7ca8tAg0,000092,000102,train
Z5z7eM4ni8Y,000106,000116,train
5pN2Kcxa3D4,000249,000259,train
9jTdnbZaf9Q,000007,000017,train
LtIHNOHY4c8,000298,000308,train
WAmtVuMhiAA,000000,000010,train
m30rRClgkEA,000000,000010,train
FZyRZFvZLoU,000096,000106,train
Jx71T7XYYP8,000025,000035,train
_D20ZwCf_uo,000009,000019,train
kcJMsHowSIs,000000,000010,train
m2-wlRXK5Ng,000112,000122,train
BAiRyPFPaAI,000070,000080,train
-fOC3k5isc8,000022,000032,train
le6JCcE5Pd4,000061,000071,train
y3gxadCpcWE,000153,000163,train
B0bniy5q1y8,000034,000044,train
Q05zIIAYyIc,000004,000014,train
xk5fOtPk4Y0,000016,000026,train
F9j7r3TqE5c,000018,000028,train
2lYxBT91vek,000058,000068,train
DJEKcCskc1A,000016,000026,train
J_ct1vN4zHY,000044,000054,train
74OXkBHjj1w,000050,000060,train
y53CD2rQKII,000042,000052,train
sazsBlZSgJw,000017,000027,train
o0e9Ob-pOiw,000235,000245,train
1j9auIJAYy8,000033,000043,train
ej-ZMIHobVo,000072,000082,train
euOOLreq3Sk,001146,001156,train
